"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","X","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"3880","3","5",0,2014,88,77,45,4,25,25,0,69,"liom",2015,NA,0,1,91,79,44,9,19,20,1,13,"liom",NA,NA,NA,NA,NA,NA,"","",11.3589077788862,11.4087570922032,"liom","liom",TRUE,"occ","occ"
"3881","3","6",0,2014,131,165,65,8,61,71,10,48,"liom",2015,NA,0,1,131,135,120,26,55,57,2,21,"liom",NA,NA,NA,NA,NA,NA,"","",13.0248848159891,13.2312532884595,"liom","liom",TRUE,"occ","occ"
"3882","3","7",0,2014,98,104,67,29,17,17,0,75,"liom",2015,NA,0,1,120,120,96,46,73,73,0,14,"liom",NA,NA,NA,NA,NA,NA,"","",12.1418234666174,12.8115774330919,"liom","liom",TRUE,"occ","occ"
"3883","3","8",0,2014,68,83,54,8,13,14,1,49,"liom",2015,NA,0,1,72,92,55,4,0,0,0,2,"liom",NA,NA,NA,NA,NA,NA,"","",11.3329984317739,11.531060167515,"liom","liom",FALSE,"occ","occ"
"3884","3","9",0,2014,103,108,56,11,19,22,3,37,"liom",2015,NA,0,1,116,109,89,11,5,5,0,22,"liom",NA,NA,NA,NA,NA,NA,"leaning","",12.1079907188195,12.6036531274369,"liom","liom",TRUE,"occ","occ"
"3885","3","10",0,2014,89,44,41,27,4,4,0,31,"liom",2015,NA,0,1,94,65,49,10,1,1,0,4,"liom",NA,NA,NA,NA,NA,NA,"","",10.6474677576543,11.2892205540005,"liom","liom",TRUE,"occ","occ"
"3886","3","11",0,2014,58,66,26,17,0,0,0,33,"liom",2015,NA,0,1,67,56,45,2,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",10.377549039586,10.708462528015,"liom","vacant",FALSE,"occ","vac"
"3887","3","13",0,2014,131,80,77,19,10,11,1,72,"liom",2015,NA,0,1,113,85,83,10,43,43,0,30,"liom",NA,NA,NA,NA,NA,NA,"","",12.2612178088393,12.2488446524604,"liom","liom",TRUE,"occ","occ"
"3888","3","14",0,2014,147,98,69,21,19,20,1,59,"liom",2015,NA,0,1,151,109,92,20,18,20,2,16,"liom",NA,NA,NA,NA,NA,NA,"","",12.4999490865538,12.8974185278746,"liom","liom",TRUE,"occ","occ"
"3889","3","15",0,2014,23,25,24,4,0,0,0,8,"liom",2015,NA,0,1,32,33,24,5,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.19266368709191,8.82536731341034,"liom","vacant",FALSE,"occ","vac"
"3890","3","16",0,2014,111,85,77,49,9,10,1,42,"liom",2015,NA,0,1,115,113,100,24,26,27,1,15,"liom",NA,NA,NA,NA,NA,NA,"","",12.1582517467186,12.7410453347236,"liom","liom",TRUE,"occ","occ"
"3891","3","17",0,2014,31,32,19,1,0,0,0,7,"liom",2015,NA,0,1,29,36,16,4,0,0,0,18,"liom",NA,NA,NA,NA,NA,NA,"","",8.57116734487531,8.54331214209084,"liom","liom",FALSE,"occ","occ"
"3892","3","18",0,2014,65,98,48,16,22,22,0,58,"liom",2015,NA,0,1,81,116,42,18,5,5,0,21,"liom",NA,NA,NA,NA,NA,NA,"","",11.4151293882538,11.7931680956679,"liom","liom",TRUE,"occ","occ"
"3893","3","19",0,2014,95,76,38,10,0,0,0,10,"liom",2015,NA,0,1,91,74,40,2,1,1,0,2,"liom",NA,NA,NA,NA,NA,NA,"","",11.299802663331,11.2567852782473,"liom","liom",TRUE,"occ","occ"
"3894","3","20",0,2014,102,113,69,28,32,33,1,78,"liom",2015,NA,0,1,118,111,82,20,39,40,1,19,"liom",NA,NA,NA,NA,NA,NA,"","",12.3065150623794,12.5695938772169,"liom","liom",TRUE,"occ","occ"
"3895","3","21",0,2014,56,44,28,18,1,1,0,34,"liom",2015,NA,0,1,131,82,59,19,5,5,0,23,"liom",NA,NA,NA,NA,NA,NA,"","",9.85221280370877,12.046245978899,"liom","liom",TRUE,"occ","occ"
"3896","3","22",0,2014,163,158,93,73,34,34,0,38,"liom",2015,NA,0,1,176,189,91,53,86,88,2,41,"liom",NA,NA,NA,NA,NA,NA,"","",13.4181849540118,13.7135920763182,"liom","liom",TRUE,"occ","occ"
"3897","3","23",0,2014,71,63,38,11,13,13,0,37,"liom",2015,NA,0,1,76,56,49,6,5,5,0,18,"liom",NA,NA,NA,NA,NA,NA,"","",10.7664497856653,10.9121829155429,"liom","liom",TRUE,"occ","occ"
"3898","3","24",0,2014,70,63,38,14,10,10,0,74,"liom",2015,NA,0,1,74,69,45,9,5,5,0,18,"liom",NA,NA,NA,NA,NA,NA,"","",10.7522651506734,11.0499908649347,"liom","liom",TRUE,"occ","occ"
"3899","3","25",0,2014,56,44,28,18,1,1,0,34,"liom",2015,NA,0,1,62,59,37,24,0,0,0,10,"liom",NA,NA,NA,NA,NA,NA,"","",9.85221280370877,10.5293596429223,"liom","liom",FALSE,"occ","occ"
"3900","3","26",0,2014,142,163,148,50,76,88,12,56,"liom",2015,NA,0,1,148,162,161,37,123,123,0,16,"liom",NA,NA,NA,NA,NA,NA,"","",13.7089417569012,13.8260457951509,"liom","liom",TRUE,"occ","occ"
"3901","3","27",0,2014,32,23,35,8,0,0,0,8,"liom",2015,NA,0,1,44,39,37,6,0,0,0,7,"liom",NA,NA,NA,NA,NA,NA,"","",8.86015079883407,9.71918518943243,"liom","liom",FALSE,"occ","occ"
"3902","3","28",0,2014,81,81,85,18,65,65,0,42,"liom",2015,NA,0,1,75,84,82,19,4,4,0,26,"liom",NA,NA,NA,NA,NA,NA,"1 ladybug","",11.891953606327,11.8149925651909,"liom","liom",TRUE,"occ","occ"
"3903","3","30",0,2014,132,108,105,68,39,45,6,72,"liom",2015,NA,0,1,128,124,117,54,32,34,2,26,"liom",NA,NA,NA,NA,NA,NA,"","",12.8789151289467,13.0951530058424,"liom","liom",TRUE,"occ","occ"
"3904","3","31",0,2014,71,53,44,10,14,16,2,47,"liom",2015,NA,0,1,77,54,43,13,2,2,0,13,"liom",NA,NA,NA,NA,NA,NA,"","",10.6856307089896,10.766756253802,"liom","liom",TRUE,"occ","occ"
"3905","3","33",0,2014,135,149,103,18,24,28,4,19,"liom",2015,NA,0,1,152,97,73,10,8,12,4,6,"liom",NA,NA,NA,NA,NA,NA,"awkward dimensions","",13.2376618284028,12.5690062698883,"liom","liom",TRUE,"occ","occ"
"3906","3","34",0,2014,65,65,56,27,3,5,2,30,"liom",2015,NA,0,1,62,68,63,4,1,1,0,2,"liom",NA,NA,NA,NA,NA,NA,"","",11.0394972360306,11.1510579063889,"liom","liom",TRUE,"occ","occ"
"3907","3","35",0,2014,94,72,69,19,13,13,0,55,"liom",2015,NA,0,1,98,74,72,10,6,9,3,11,"liom",NA,NA,NA,NA,NA,NA,"","",11.7143434379678,11.8257095970288,"liom","liom",TRUE,"occ","occ"
"3908","3","37",0,2014,71,58,54,11,0,0,0,29,"liom",2015,NA,0,1,85,63,56,13,5,5,0,4,"liom",NA,NA,NA,NA,NA,NA,"","",10.973206494573,11.2744271176549,"liom","liom",TRUE,"occ","occ"
"3909","3","38",0,2014,71,57,50,18,6,9,3,51,"liom",2015,NA,0,1,73,64,42,13,0,0,0,11,"liom",NA,NA,NA,NA,NA,NA,"","",10.8818664209066,10.890866504314,"liom","liom",FALSE,"occ","occ"
"3910","3","40",0,2014,84,64,37,38,0,0,0,35,"liom",2015,NA,0,1,94,72,53,19,15,15,0,21,"liom",NA,NA,NA,NA,NA,NA,"","",10.9345867074673,11.4734511318161,"liom","liom",TRUE,"occ","occ"
"3911","3","41",0,2014,124,95,51,32,29,29,0,57,"liom",2015,NA,0,1,130,88,82,17,45,47,2,27,"liom",NA,NA,NA,NA,NA,NA,"","",12.0610236839632,12.4126601994976,"liom","liom",TRUE,"occ","occ"
"3912","3","43",0,2014,107,104,55,34,16,16,0,54,"liom",2015,NA,0,1,100,83,62,10,11,14,3,8,"liom",NA,NA,NA,NA,NA,NA,"","",12.0841661138439,11.8321665457707,"liom","liom",TRUE,"occ","occ"
"3913","3","44",0,2014,136,125,71,16,27,27,0,35,"liom",2015,NA,0,1,117,134,68,14,21,25,4,12,"liom",NA,NA,NA,NA,NA,NA,"","",12.7424130791386,12.6522382045417,"liom","liom",TRUE,"occ","occ"
"3914","3","45",0,2014,54,46,44,13,0,0,0,30,"liom",2015,NA,0,1,60,70,53,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",10.2621322621663,10.9922421479084,"liom","vacant",FALSE,"occ","vac"
"3915","3","46",0,2014,60,63,25,3,0,0,0,7,"liom",2015,NA,0,1,51,66,20,8,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"awkward dimensions","",10.32254706612,10.1140491001729,"liom","vacant",FALSE,"occ","vac"
"3916","3","47",0,2014,89,19,17,3,0,0,0,16,"liom",2015,NA,0,1,87,30,20,2,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.92920312158587,9.56348300445238,"liom","vacant",FALSE,"occ","vac"
"3917","3","48",0,2014,65,40,36,5,0,0,0,4,"liom",2015,NA,0,1,69,56,41,2,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",10.1093828254098,10.6570573365455,"liom","vacant",FALSE,"occ","vac"
"3918","3","50",0,2014,38,39,39,1,0,0,0,1,"liom",2015,NA,0,1,47,37,20,4,1,2,1,2,"liom",NA,NA,NA,NA,NA,NA,"","",9.62453268804708,9.20977901232067,"liom","liom",TRUE,"occ","occ"
"3919","3","51",0,2014,165,76,75,9,6,6,0,20,"liom",2015,NA,0,1,149,82,79,12,4,9,5,7,"liom",NA,NA,NA,NA,NA,NA,"","",12.4140340224719,12.4402839108559,"liom","liom",TRUE,"occ","occ"
"3920","3","52",0,2014,74,64,68,4,0,1,1,8,"liom",2015,NA,0,1,74,72,58,0,0,0,0,1,"liom",NA,NA,NA,NA,NA,NA,"faintly green branches, counted as alive","",11.3431978133184,11.3126628690568,"liom","liom",FALSE,"occ","occ"
"3921","3","53",0,2014,69,63,50,4,0,0,0,0,"vacant",2015,NA,0,1,75,55,49,16,0,0,0,2,"liom",NA,NA,NA,NA,NA,NA,"","",10.9624110169635,10.8797987867606,"vacant","liom",FALSE,"vac","occ"
"3922","3","54",0,2014,32,27,26,6,0,0,0,0,"vacant",2015,NA,0,1,35,33,22,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.67984860484548,8.84354330689586,"vacant","vacant",FALSE,"vac","vac"
"3923","3","56",0,2014,88,72,67,44,30,30,0,33,"liom",2015,NA,0,1,98,81,72,17,12,16,4,8,"liom",NA,NA,NA,NA,NA,NA,"","",11.6198135556811,11.919372196397,"liom","liom",TRUE,"occ","occ"
"3924","3","57",0,2014,92,66,48,8,17,17,0,22,"liom",2015,NA,0,1,89,72,62,5,10,11,1,2,"liom",NA,NA,NA,NA,NA,NA,"","",11.2677143487795,11.5578448445755,"liom","liom",TRUE,"occ","occ"
"3925","3","58",0,2014,107,92,51,23,1,1,0,27,"liom",2015,NA,0,1,109,93,52,3,3,3,0,5,"liom",NA,NA,NA,NA,NA,NA,"1-for ant","",11.8720469699232,11.9183442420118,"liom","liom",TRUE,"occ","occ"
"3926","3","60",0,2014,88,47,29,5,0,0,0,5,"liom",2015,NA,0,1,93,57,36,8,0,0,0,4,"liom",NA,NA,NA,NA,NA,NA,"","",10.4123323699924,10.8713273544013,"liom","liom",FALSE,"occ","occ"
"3927","3","61",0,2014,113,114,95,19,14,16,2,48,"liom",2015,NA,0,1,122,118,118,16,42,46,4,24,"liom",NA,NA,NA,NA,NA,NA,"","",12.6855851975835,13.005213529726,"liom","liom",TRUE,"occ","occ"
"3928","3","62",0,2014,179,176,172,44,217,218,1,74,"liom",2015,NA,0,1,173,204,146,72,95,105,10,28,"liom",NA,NA,NA,NA,NA,NA,"","",14.1653196403312,14.1426867784062,"liom","liom",TRUE,"occ","occ"
"3929","3","63",0,2014,119,109,91,52,91,101,10,46,"liom",2015,NA,0,1,107,102,90,50,44,75,31,8,"liom",NA,NA,NA,NA,NA,NA,"","",12.6492871011491,12.461348453459,"liom","liom",TRUE,"occ","occ"
"3930","3","64",0,2014,73,72,39,14,4,5,1,38,"liom",2015,NA,0,1,77,76,51,12,5,6,1,13,"liom",NA,NA,NA,NA,NA,NA,"","",10.9830487187146,11.3057084697124,"liom","liom",TRUE,"occ","occ"
"3931","3","65",0,2014,108,120,119,14,75,77,2,62,"liom",2015,NA,0,1,101,152,121,55,11,14,3,9,"liom",NA,NA,NA,NA,NA,NA,"","",12.9085872059288,13.1075929821527,"liom","liom",TRUE,"occ","occ"
"3932","3","66",0,2014,82,63,57,18,8,9,1,57,"liom",2015,NA,0,1,84,61,50,17,1,2,1,6,"liom",NA,NA,NA,NA,NA,NA,"","",11.2552316077699,11.1234060764095,"liom","liom",TRUE,"occ","occ"
"3933","3","70",0,2014,110,100,72,33,7,8,1,35,"liom",2015,NA,0,1,109,115,105,22,18,26,8,18,"liom",NA,NA,NA,NA,NA,NA,"","",12.2689981943608,12.7521318498754,"liom","liom",TRUE,"occ","occ"
"3934","3","71",0,2014,29,31,24,0,0,0,0,14,"liom",2015,NA,0,1,36,34,25,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.65549107539293,9.01212270120906,"liom","vacant",FALSE,"occ","vac"
"3935","3","72",0,2014,9,32,8,0,0,0,0,0,"vacant",2015,NA,0,1,22,34,12,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",6.8485123605056,8.02185412127801,"vacant","vacant",FALSE,"vac","vac"
"3936","3","73",0,2014,16,9,13,0,0,0,0,2,"liom",2015,NA,0,1,8,5,3,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",6.22820250389792,3.51185349998102,"liom","vacant",FALSE,"occ","vac"
"3937","3","75",0,2014,92,79,67,44,4,7,3,7,"liom",2015,NA,0,1,76,78,65,26,6,6,0,16,"liom",NA,NA,NA,NA,NA,NA,"dying off in large tracks","",11.7625306954072,11.5299514757477,"liom","liom",TRUE,"occ","occ"
"3938","3","77",0,2014,28,24,13,0,0,0,0,12,"liom",2015,NA,0,1,35,31,25,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",7.82756921040516,8.87958031790122,"liom","vacant",FALSE,"occ","vac"
"3939","3","78",0,2014,43,28,18,6,0,0,0,12,"liom",2015,NA,0,1,35,37,17,1,0,0,0,4,"liom",NA,NA,NA,NA,NA,NA,"","",8.69201178361326,8.80684502955947,"liom","liom",FALSE,"occ","occ"
"3940","3","80",0,2014,81,86,49,17,0,0,0,32,"liom",2015,NA,0,1,90,95,35,8,48,54,6,10,"liom",NA,NA,NA,NA,NA,NA,"","",11.4785275864908,11.5084074461829,"liom","liom",TRUE,"occ","occ"
"3941","3","81",0,2014,115,120,118,39,56,64,8,40,"liom",2015,NA,0,1,136,127,88,41,48,54,6,10,"liom",NA,NA,NA,NA,NA,NA,"","",12.9630023506477,12.9274598169329,"liom","liom",TRUE,"occ","occ"
"3942","3","85",0,2014,37,29,27,14,0,0,0,22,"liom",2015,NA,0,1,38,43,35,5,4,4,0,13,"liom",NA,NA,NA,NA,NA,NA,"","",8.93515016905603,9.62453268804708,"liom","liom",TRUE,"occ","occ"
"3943","3","87",0,2014,19,13,11,4,0,0,0,1,"liom",2015,NA,0,1,18,23,17,3,0,0,0,1,"liom",NA,NA,NA,NA,NA,NA,"","",6.57407551480384,7.54165954106555,"liom","liom",FALSE,"occ","occ"
"3944","3","90",0,2014,14,4,3,0,0,0,0,1,"liom",2015,NA,0,1,10,6,4,2,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",3.80440650266739,4.18128415392365,"liom","vacant",FALSE,"occ","vac"
"3945","3","91",0,2014,32,29,20,3,0,0,0,17,"liom",2015,NA,0,1,36,31,23,1,0,0,0,1,"for",NA,NA,NA,NA,NA,NA,"","",8.52290537396249,8.83501590652617,"liom","other",FALSE,"occ","occ"
"3946","3","92",0,2014,29,24,17,0,0,0,0,1,"liom",2015,NA,0,1,31,25,18,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.0679688383366,8.22991631081378,"liom","vacant",FALSE,"occ","vac"
"3947","3","93",0,2014,22,6.5,5,0,0,0,0,0,"vacant",2015,NA,0,1,19,6,4,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",5.24926539903823,4.82313804009604,"vacant","vacant",FALSE,"vac","vac"
"3948","3","95",0,2014,11,9,7,0,0,0,0,2,"liom",2015,NA,0,1,4,4,1,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",5.21660159221944,1.8786990609296,"liom","vacant",FALSE,"occ","vac"
"3949","3","96",0,2014,35,19,19,5,0,0,0,5,"liom",2015,NA,0,1,34,23,16,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.10404925588369,8.12701269181696,"liom","vacant",FALSE,"occ","vac"
"3950","3","97",0,2014,19,18,12,3,0,0,0,4,"liom",2015,NA,0,1,29,40,32,3,0,0,0,2,"liom",NA,NA,NA,NA,NA,NA,"","",7.02036261743226,9.19415694296009,"liom","liom",FALSE,"occ","occ"
"3951","3","98",0,2014,37,27,27,2,0,0,0,20,"liom",2015,NA,0,1,58,33,25,6,0,0,0,9,"liom",NA,NA,NA,NA,NA,NA,"","",8.86241488071428,9.45485790658077,"liom","liom",FALSE,"occ","occ"
"3952","3","99",0,2014,24,19,18,8,0,0,0,7,"liom",2015,NA,0,1,31,38,19,5,0,0,0,1,"liom",NA,NA,NA,NA,NA,NA,"","",7.6734185305779,8.79361861509576,"liom","liom",FALSE,"occ","occ"
"3953","3","100",0,2014,34,20,17,5,0,0,0,14,"crem",2015,NA,0,1,41,29,22,4,0,0,0,5,"liom",NA,NA,NA,NA,NA,NA,"","",8.02172522484612,8.85075220709447,"crem","liom",FALSE,"occ","occ"
"3954","3","101",0,2014,25,17,14,0,0,0,0,12,"crem",2015,NA,0,1,27,22,9,3,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",7.36037910878,7.43734014991613,"crem","vacant",FALSE,"occ","vac"
"3955","3","102",NA,2014,23,18,16,5,0,0,0,8,"liom",2015,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"no data recorded (not found?)","",7.46174414010298,NA,"liom",NA,NA,"occ",NA
"3956","3","104",0,2014,NA,NA,NA,NA,NA,NA,NA,NA,"",2015,NA,0,1,21,18,3,3,0,0,0,6,"liom",NA,NA,NA,NA,NA,NA,"not on map or datasheet, looks like ""2014"" tag","",NA,6.40709618811178,NA,"liom",FALSE,NA,"occ"
"3957","3","105",NA,2014,19,14,9,3,0,0,0,4,"liom",2015,NA,0,1,25,14,10,3,0,0,0,3,"liom",NA,NA,NA,NA,NA,NA,"","",6.48895628596625,6.8485123605056,"liom","liom",FALSE,"occ","occ"
"3958","3","108",NA,2014,17,8,8,2,0,0,0,3,"crem",2015,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"no data recorded (not found?)","",5.65191966347729,NA,"crem",NA,NA,"occ",NA
"3959","3","109",NA,2014,12.5,5,3.5,1,0,0,0,1,"crem",2015,NA,0,1,15,7,5,2,0,0,0,2,"liom",NA,NA,NA,NA,NA,NA,"","",4.07938984624231,4.95139237561972,"crem","liom",FALSE,"occ","occ"
"3960","3","110",NA,2014,1.5,0.3,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.76729311957875,NA,"vacant",NA,NA,"vac",NA
"3961","3","111",NA,2014,6,1.5,1.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",1.26251292150578,NA,"vacant",NA,NA,"vac",NA
"3962","3","112",NA,2014,9,9,7,0,0,0,0,1,"crem",2015,NA,0,1,4,5,2,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"probably dying","",5.01593089675729,2.55164353417203,"crem","vacant",FALSE,"occ","vac"
"3963","3","114",NA,2014,2,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.03332394449855,NA,"vacant",NA,NA,"vac",NA
"3964","3","115",NA,2014,1.5,0.4,0.3,0,0,0,0,0,"vacant",2015,NA,0,1,4,0.75,0.75,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-3.03435590482779,-0.529246547722271,"vacant","vacant",FALSE,"vac","vac"
"3965","3","116",NA,2014,3,0.5,0.4,0,0,0,0,0,"vacant",2015,NA,0,1,10,1.5,1.5,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-1.83857986770603,1.77333854527177,"vacant","vacant",FALSE,"vac","vac"
"3966","3","117",NA,2014,2,1,1,0,0,0,0,0,"vacant",2015,NA,0,1,5.5,0.75,0.75,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-0.647029583378655,-0.210792816603737,"vacant","vacant",FALSE,"vac","vac"
"3967","3","118",NA,2014,17,7,5,3,0,0,0,4,"liom",2015,NA,0,1,25,18,10,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",5.07655551857373,7.15681372016012,"liom","vacant",FALSE,"occ","vac"
"3968","3","119",NA,2014,5,1,1,0,0,0,0,0,"vacant",2015,NA,0,1,10,0.75,0.75,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",0.2692611484955,0.387044184151884,"vacant","vacant",FALSE,"vac","vac"
"3969","3","120",NA,2014,3,1,1,0,0,0,0,0,"vacant",2015,NA,0,1,7.5,0.75,0.75,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-0.24156447527049,0.0993621117001025,"vacant","vacant",FALSE,"vac","vac"
"3970","3","121",NA,2014,2.2,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-1.93801376469422,NA,"vacant",NA,NA,"vac",NA
"3971","3","122",NA,2014,2.5,0.3,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.25646749581276,NA,"vacant",NA,NA,"vac",NA
"3972","3","123",NA,2014,2.5,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-1.81018039318434,NA,"vacant",NA,NA,"vac",NA
"3973","3","124",NA,2014,1.5,0.3,0.3,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-3.34265726448231,NA,"vacant",NA,NA,"vac",NA
"3974","3","125",NA,2014,1.5,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.32100601695033,NA,"vacant",NA,NA,"vac",NA
"3975","3","126",NA,2014,2,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.03332394449855,NA,"vacant",NA,NA,"vac",NA
"3976","3","127",NA,2014,1,0.5,0.3,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-3.17275822768691,NA,"vacant",NA,NA,"vac",NA
"3977","3","128",NA,2014,2,0.4,0.4,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.47961104712696,NA,"vacant",NA,NA,"vac",NA
"3978","3","129",NA,2014,1.8,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.13868446015637,NA,"vacant",NA,NA,"vac",NA
"3979","3","130",NA,2014,2,0.5,0.5,0,0,0,0,0,"vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-2.03332394449855,NA,"vacant",NA,NA,"vac",NA
"3980","3","131",NA,2014,2,1,1,0,0,0,0,0,"vacant",2015,NA,0,1,4,1,1,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-0.647029583378655,0.0461175971812904,"vacant","vacant",FALSE,"vac","vac"
"3981","3","133",0,2014,NA,NA,NA,NA,NA,NA,NA,NA,"",2015,0,1,NA,4,0.75,0.75,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",NA,-0.529246547722271,NA,"vacant",FALSE,NA,"vac"
"3982","3","103A",NA,2014,22,16,14,4,0,0,0,9,"liom",2015,NA,0,1,27,18,15,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",7.16696609162414,7.5623808638788,"liom","vacant",FALSE,"occ","vac"
"3983","3","103B",NA,2014,11,6,4,1,0,0,0,2,"liom",2015,NA,0,1,23,11,9,4,0,0,0,10,"liom",NA,NA,NA,NA,NA,NA,"","",4.27659433372797,6.40048763797864,"liom","liom",FALSE,"occ","occ"
"3984","3","103C",0,2014,NA,NA,NA,NA,NA,NA,NA,NA,"",2015,NA,0,1,22,11,3,3,0,0,0,6,"",NA,NA,NA,NA,NA,NA,"","",NA,5.64268598753034,NA,"vacant",FALSE,NA,"vac"
"3985","3","103D",NA,2014,22,16,14,4,0,0,0,9,"liom",2015,NA,0,1,27,8,3,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",7.16696609162414,5.36515628654258,"liom","vacant",FALSE,"occ","vac"
"3986","3","113A",NA,2014,1,0.3,0.3,0,0,0,0,0,"vacant",2015,NA,0,1,3.5,0.5,0.5,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-3.74812237259047,-1.47370815656312,"vacant","vacant",FALSE,"vac","vac"
"3987","3","113B",NA,2014,2,0.4,0.4,0,0,0,0,0,"vacant",2015,NA,0,1,4,0.5,0.5,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"east, not tagged - not sure if tagged in 2015","",-2.47961104712696,-1.3401767639386,"vacant","vacant",FALSE,"vac","vac"
"3988","3","113C",NA,2014,1.2,0.4,0.4,0,0,0,0,0,"vacant",2015,NA,0,1,5,0.5,0.5,1,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"west, not tagged - not sure if tagged in 2015","",-2.99043667089296,-1.11703321262439,"vacant","vacant",FALSE,"vac","vac"
"3989","3","113D",NA,2014,1.8,0.5,0.4,0,0,0,0,0,"vacant",2015,NA,0,1,3,0.5,0.5,0,0,0,0,0,"vacant",NA,NA,NA,NA,NA,NA,"","",-2.34940549147202,-1.62785883639038,"vacant","vacant",FALSE,"vac","vac"
